minute,device_id,temperature_c,humidity_pct,pressure_bar,vibration_mm_s
2026-09-01T00:49:00,machine-04,22.863,66.54,4.246,1.128
2026-09-01T00:50:00,machine-04,22.251,67.302,4.339,1.155
2026-09-01T00:51:00,machine-04,22.319,67.167,4.425,2.068
2026-09-01T00:52:00,machine-04,22.546,66.904,4.425,2.118
2026-09-01T00:53:00,machine-04,22.801,66.547,4.38,1.054
2026-09-01T00:54:00,machine-04,22.094,67.312,4.48,0.677
2026-09-01T00:55:00,machine-04,21.842,67.71,4.589,2.178
2026-09-01T00:56:00,machine-04,22.721,66.736,4.73,1.677
2026-09-01T00:57:00,machine-04,23.088,66.491,4.785,0.775
2026-09-01T00:58:00,machine-04,23.254,66.075,4.645,1.086
2026-09-01T00:59:00,machine-04,24.483,64.761,4.833,1.644
2026-09-01T01:00:00,machine-04,25.019,63.996,4.664,0.831
2026-09-01T01:01:00,machine-04,25.561,63.395,4.612,1.88
2026-09-01T01:02:00,machine-04,27.21,61.285,4.792,2.138
2026-09-01T01:03:00,machine-04,28.68,59.537,4.904,3.263
2026-09-01T01:04:00,machine-04,29.708,58.186,4.891,1.692
2026-09-01T01:05:00,machine-04,29.123,59.103,4.573,0.587
2026-09-01T01:06:00,machine-04,28.653,59.58,4.371,0.607
2026-09-01T01:07:00,machine-04,28.442,59.794,4.289,0.77
2026-09-01T01:08:00,machine-04,28.92,59.275,4.322,0.863
2026-09-01T01:09:00,machine-04,29.709,58.327,4.423,1.694
2026-09-01T01:10:00,machine-04,30.322,57.729,4.687,2.42
2026-09-01T01:11:00,machine-04,31.021,56.721,4.843,2.713
2026-09-01T01:12:00,machine-04,31.662,55.963,4.851,2.035
2026-09-01T01:13:00,machine-04,30.718,57.305,4.738,1.171
2026-09-01T01:14:00,machine-04,30.134,57.755,4.643,1.714
2026-09-01T01:15:00,machine-04,29.73,58.316,4.784,1.472
2026-09-01T01:16:00,machine-04,29.131,59.09,4.871,2.27
2026-09-01T01:17:00,machine-04,29.001,59.199,4.979,2.113
2026-09-01T01:18:00,machine-04,27.918,60.511,4.958,1.168
2026-09-01T01:19:00,machine-04,26.557,62.057,4.816,1.363
2026-09-01T01:20:00,machine-04,24.639,64.384,4.681,0.621
2026-09-01T01:21:00,machine-04,23.458,65.784,4.486,2.071
2026-09-01T01:22:00,machine-04,24.299,64.682,4.809,3.412
2026-09-01T01:23:00,machine-04,25.762,63.02,5.121,4.293
2026-09-01T01:24:00,machine-04,26.902,61.897,5.424,3.92
2026-09-01T01:25:00,machine-04,27.515,60.932,5.39,2.44
2026-09-01T01:26:00,machine-04,27.042,61.627,5.123,1.251
2026-09-01T01:27:00,machine-04,26.39,62.46,4.891,0.85
2026-09-01T01:28:00,machine-04,26.261,62.448,4.558,0.619
2026-09-01T01:29:00,machine-04,25.295,63.485,4.334,0.616
2026-09-01T01:30:00,machine-04,25.559,63.208,4.347,0.759
2026-09-01T01:31:00,machine-04,26.076,62.643,4.284,0.757
2026-09-01T01:32:00,machine-04,25.796,63.095,4.32,1.118
2026-09-01T01:33:00,machine-04,26.165,62.55,4.688,2.404
2026-09-01T01:34:00,machine-04,28.172,60.109,4.95,2.755
2026-09-01T01:35:00,machine-04,30.275,57.689,4.928,2.419
2026-09-01T01:36:00,machine-04,31.871,55.688,5.062,2.489
2026-09-01T01:37:00,machine-04,32.185,55.417,4.995,0.964
2026-09-01T01:38:00,machine-04,31.437,56.361,4.718,0.624
2026-09-01T01:39:00,machine-04,30.483,57.267,4.61,0.785
2026-09-01T01:40:00,machine-04,29.813,58.254,4.492,1.096
2026-09-01T01:41:00,machine-04,29.774,58.136,4.47,1.545
2026-09-01T01:42:00,machine-04,29.821,58.207,4.441,1.168
2026-09-01T01:43:00,machine-04,30.314,57.519,4.646,3.369
2026-09-01T01:44:00,machine-04,31.818,55.911,5.08,4.345
2026-09-01T01:45:00,machine-04,32.594,54.95,5.29,4.477
2026-09-01T01:46:00,machine-04,32.913,54.536,5.547,5.696
2026-09-01T01:47:00,machine-04,33.591,53.68,5.705,5.313
2026-09-01T01:48:00,machine-04,34.147,52.988,5.819,5.594
2026-09-01T01:49:00,machine-04,34.714,52.327,5.857,5.936
2026-09-01T01:50:00,machine-04,35.549,51.349,6.0,5.294
2026-09-01T01:51:00,machine-04,35.594,51.375,5.866,4.498
2026-09-01T01:52:00,machine-04,35.255,51.643,5.942,4.668
2026-09-01T01:53:00,machine-04,34.915,52.177,6.052,4.936
2026-09-01T01:54:00,machine-04,34.453,52.686,5.992,3.856
2026-09-01T01:55:00,machine-04,34.54,52.496,6.004,5.835
2026-09-01T01:56:00,machine-04,35.264,51.493,6.136,5.314
2026-09-01T01:57:00,machine-04,36.224,50.361,6.068,5.256
2026-09-01T01:58:00,machine-04,37.726,48.689,6.087,6.148
2026-09-01T01:59:00,machine-04,38.835,47.517,6.074,5.588
2026-09-01T02:00:00,machine-04,39.78,46.232,5.925,5.395
2026-09-01T02:01:00,machine-04,40.145,45.907,5.661,3.627
2026-09-01T02:02:00,machine-04,39.172,47.105,5.446,1.943
2026-09-01T02:03:00,machine-04,38.172,48.14,5.121,1.257
2026-09-01T02:04:00,machine-04,37.203,49.192,4.954,1.33
2026-09-01T02:05:00,machine-04,36.217,50.488,4.953,2.212
2026-09-01T02:06:00,machine-04,36.585,50.174,5.169,4.526
2026-09-01T02:07:00,machine-04,37.998,48.563,5.52,4.374
2026-09-01T02:08:00,machine-04,38.703,47.592,5.665,4.065
2026-09-01T02:09:00,machine-04,39.653,46.483,5.797,5.423
2026-09-01T02:10:00,machine-04,40.904,44.985,5.771,3.059
2026-09-01T02:11:00,machine-04,41.019,44.889,5.654,3.501
2026-09-01T02:12:00,machine-04,40.999,44.86,5.681,3.304
2026-09-01T02:13:00,machine-04,40.835,45.054,5.797,4.616
2026-09-01T02:14:00,machine-04,40.461,45.511,5.919,5.602
2026-09-01T02:15:00,machine-04,40.65,45.093,6.085,5.865
2026-09-01T02:16:00,machine-04,40.226,45.721,6.005,5.626
2026-09-01T02:17:00,machine-04,39.29,46.907,5.953,4.396
2026-09-01T02:18:00,machine-04,38.438,47.839,5.88,4.594
2026-09-01T02:19:00,machine-04,37.848,48.456,5.759,3.496
2026-09-01T02:20:00,machine-04,37.344,49.056,5.764,5.985
2026-09-01T02:21:00,machine-04,37.359,48.995,5.927,5.785
2026-09-01T02:22:00,machine-04,36.93,49.712,6.007,4.063
2026-09-01T02:23:00,machine-04,35.167,51.838,5.722,1.458
2026-09-01T02:24:00,machine-04,33.154,54.199,5.468,1.722
2026-09-01T02:25:00,machine-04,32.96,54.593,5.377,2.764
2026-09-01T02:26:00,machine-04,32.663,54.703,5.53,3.158
2026-09-01T02:27:00,machine-04,31.887,55.895,5.547,2.458
2026-09-01T02:28:00,machine-04,31.87,55.829,5.668,4.152
2026-09-01T02:29:00,machine-04,32.048,55.589,5.474,3.103
2026-09-01T02:30:00,machine-04,33.176,54.152,5.345,3.143
2026-09-01T02:31:00,machine-04,34.787,52.17,5.606,4.43
2026-09-01T02:32:00,machine-04,36.816,49.842,5.923,5.446
2026-09-01T02:33:00,machine-04,38.769,47.396,6.126,5.697
2026-09-01T02:34:00,machine-04,40.302,45.714,6.211,5.205
2026-09-01T02:35:00,machine-04,41.107,44.71,6.169,4.084
2026-09-01T02:36:00,machine-04,42.355,43.125,6.077,5.668
2026-09-01T02:37:00,machine-04,43.949,41.407,6.114,5.183
2026-09-01T02:38:00,machine-04,44.374,40.569,5.954,5.499
2026-09-01T02:39:00,machine-04,45.197,39.865,6.068,4.375
2026-09-01T02:40:00,machine-04,44.22,40.945,5.823,1.908
2026-09-01T02:41:00,machine-04,42.621,42.837,5.656,3.633
2026-09-01T02:42:00,machine-04,42.208,43.322,5.667,4.884
2026-09-01T02:43:00,machine-04,41.077,44.744,5.624,3.787
2026-09-01T02:44:00,machine-04,40.019,46.012,5.635,2.597
2026-09-01T02:45:00,machine-04,38.171,48.18,5.556,2.704
2026-09-01T02:46:00,machine-04,37.206,49.562,5.503,3.62
2026-09-01T02:47:00,machine-04,36.377,50.259,5.566,3.728
2026-09-01T02:48:00,machine-04,35.303,51.576,5.488,2.897
2026-09-01T02:49:00,machine-04,34.147,52.999,5.336,3.046
2026-09-01T02:50:00,machine-04,32.78,54.751,5.344,1.679
2026-09-01T02:51:00,machine-04,29.568,58.454,4.967,0.582
2026-09-01T02:52:00,machine-04,27.383,61.084,4.751,0.694
2026-09-01T02:53:00,machine-04,25.498,63.609,4.34,0.6
2026-09-01T02:54:00,machine-04,24.25,64.774,4.327,0.726
2026-09-01T02:55:00,machine-04,23.464,65.901,4.493,0.682
2026-09-01T02:56:00,machine-04,22.884,66.561,4.381,0.953
2026-09-01T02:57:00,machine-04,22.068,67.543,4.376,0.635
2026-09-01T02:58:00,machine-04,21.793,67.994,4.456,0.831
2026-09-01T02:59:00,machine-04,23.189,66.26,4.343,1.02
2026-09-01T03:00:00,machine-04,23.921,65.214,4.268,0.721
2026-09-01T03:01:00,machine-04,23.751,65.659,4.273,0.557
2026-09-01T03:02:00,machine-04,23.845,65.367,4.244,0.912
2026-09-01T03:03:00,machine-04,25.142,63.871,4.317,3.461
2026-09-01T03:04:00,machine-04,28.222,60.279,4.762,4.365
2026-09-01T03:05:00,machine-04,31.266,56.548,5.283,5.165
2026-09-01T03:06:00,machine-04,33.901,53.338,5.507,4.58
2026-09-01T03:07:00,machine-04,35.619,51.4,5.55,4.511
2026-09-01T03:08:00,machine-04,37.614,48.722,5.773,4.523
2026-09-01T03:09:00,machine-04,39.05,47.116,5.805,3.91
2026-09-01T03:10:00,machine-04,38.51,47.677,5.854,1.815
2026-09-01T03:11:00,machine-04,37.613,48.951,5.619,2.37
2026-09-01T03:12:00,machine-04,36.768,49.734,5.586,2.689
2026-09-01T03:13:00,machine-04,37.151,49.388,5.534,4.063
2026-09-01T03:14:00,machine-04,38.222,48.151,5.696,5.883
2026-09-01T03:15:00,machine-04,38.847,47.434,5.793,4.896
2026-09-01T03:16:00,machine-04,38.5,48.084,5.818,3.831
2026-09-01T03:17:00,machine-04,36.747,49.955,5.693,3.826
2026-09-01T03:18:00,machine-04,35.954,51.004,5.751,5.097
2026-09-01T03:19:00,machine-04,36.216,50.613,5.923,4.86
2026-09-01T03:20:00,machine-04,36.083,50.621,6.25,5.423
2026-09-01T03:21:00,machine-04,36.695,49.933,6.284,5.623
2026-09-01T03:22:00,machine-04,36.523,50.341,6.098,4.681
2026-09-01T03:23:00,machine-04,35.817,50.988,6.05,4.348
2026-09-01T03:24:00,machine-04,35.188,51.515,5.888,3.846
2026-09-01T03:25:00,machine-04,34.733,52.395,5.847,4.387
2026-09-01T03:26:00,machine-04,34.38,52.599,5.83,3.484
2026-09-01T03:27:00,machine-04,34.234,52.944,5.976,5.119
2026-09-01T03:28:00,machine-04,35.085,51.907,6.245,5.407
2026-09-01T03:29:00,machine-04,36.466,50.228,6.238,5.111
2026-09-01T03:30:00,machine-04,36.923,49.71,6.268,3.758
2026-09-01T03:31:00,machine-04,37.831,48.621,6.261,6.118
2026-09-01T03:32:00,machine-04,39.749,46.245,6.286,5.633
2026-09-01T03:33:00,machine-04,41.31,44.429,6.243,4.265
2026-09-01T03:34:00,machine-04,41.782,43.91,5.953,4.646
2026-09-01T03:35:00,machine-04,42.832,42.553,5.799,4.528
2026-09-01T03:36:00,machine-04,42.6,43.061,5.657,3.416
2026-09-01T03:37:00,machine-04,42.457,42.983,5.472,3.459
2026-09-01T03:38:00,machine-04,41.367,44.254,5.408,2.486
2026-09-01T03:39:00,machine-04,40.198,45.855,5.451,1.525
2026-09-01T03:40:00,machine-04,38.314,48.096,5.064,0.947
2026-09-01T03:41:00,machine-04,36.587,50.081,4.764,0.929
2026-09-01T03:42:00,machine-04,35.013,51.884,4.581,1.783
2026-09-01T03:43:00,machine-04,35.364,51.686,4.888,4.356
2026-09-01T03:44:00,machine-04,36.04,50.695,5.255,4.885
2026-09-01T03:45:00,machine-04,36.175,50.575,5.346,2.89
2026-09-01T03:46:00,machine-04,34.485,52.367,5.256,1.901
2026-09-01T03:47:00,machine-04,33.065,54.262,5.217,2.075
2026-09-01T03:48:00,machine-04,31.813,55.719,5.248,1.637
2026-09-01T03:49:00,machine-04,30.629,57.042,5.127,2.737
2026-09-01T03:50:00,machine-04,29.361,58.911,5.225,2.581
2026-09-01T03:51:00,machine-04,28.696,59.556,5.359,4.089
2026-09-01T03:52:00,machine-04,29.407,58.648,5.53,4.651
2026-09-01T03:53:00,machine-04,29.967,58.198,5.599,2.999
2026-09-01T03:54:00,machine-04,30.073,57.952,5.393,2.315
2026-09-01T03:55:00,machine-04,28.592,59.768,4.996,0.606
2026-09-01T03:56:00,machine-04,27.625,60.789,4.49,0.784
2026-09-01T03:57:00,machine-04,26.503,62.258,4.24,0.75
2026-09-01T03:58:00,machine-04,25.72,63.085,3.969,0.629
2026-09-01T03:59:00,machine-04,24.794,64.276,3.897,0.787
2026-09-01T04:00:00,machine-04,24.016,65.143,3.788,0.669
2026-09-01T04:01:00,machine-04,24.584,64.504,4.06,1.37
2026-09-01T04:02:00,machine-04,26.138,62.644,4.355,2.008
2026-09-01T04:03:00,machine-04,28.165,60.289,4.551,1.475
2026-09-01T04:04:00,machine-04,29.66,58.447,4.695,2.572
2026-09-01T04:05:00,machine-04,31.457,56.2,4.874,3.978
2026-09-01T04:06:00,machine-04,33.87,53.232,5.061,3.1
2026-09-01T04:07:00,machine-04,34.986,52.018,5.209,4.771
2026-09-01T04:08:00,machine-04,38.144,48.212,5.816,5.493
2026-09-01T04:09:00,machine-04,39.34,46.919,5.872,3.843
2026-09-01T04:10:00,machine-04,40.533,45.396,5.946,4.732
2026-09-01T04:11:00,machine-04,41.117,44.561,5.95,3.643
2026-09-01T04:12:00,machine-04,40.268,45.713,5.808,3.299
2026-09-01T04:13:00,machine-04,38.99,47.221,5.676,3.052
2026-09-01T04:14:00,machine-04,37.322,49.052,5.681,2.846
2026-09-01T04:15:00,machine-04,35.842,51.106,5.548,2.887
2026-09-01T04:16:00,machine-04,34.985,52.095,5.474,1.894
2026-09-01T04:17:00,machine-04,33.178,54.21,5.027,1.646
2026-09-01T04:18:00,machine-04,31.469,56.265,4.82,1.622
2026-09-01T04:19:00,machine-04,29.792,58.213,4.688,2.446
2026-09-01T04:20:00,machine-04,28.67,59.317,4.926,1.942
2026-09-01T04:21:00,machine-04,27.628,60.974,5.048,3.053
2026-09-01T04:22:00,machine-04,27.751,60.834,5.27,3.378
2026-09-01T04:23:00,machine-04,27.536,60.957,5.216,1.616
2026-09-01T04:24:00,machine-04,26.853,61.98,5.107,1.198
2026-09-01T04:25:00,machine-04,25.425,63.488,4.767,0.945
2026-09-01T04:26:00,machine-04,24.995,63.903,4.666,1.366
2026-09-01T04:27:00,machine-04,24.635,64.437,4.602,2.27
2026-09-01T04:28:00,machine-04,25.454,63.724,5.02,2.852
2026-09-01T04:29:00,machine-04,26.991,61.628,5.22,2.31
2026-09-01T04:30:00,machine-04,28.109,60.291,5.077,1.002
2026-09-01T04:31:00,machine-04,28.595,59.777,4.692,1.264
2026-09-01T04:32:00,machine-04,29.632,58.711,4.795,2.56
2026-09-01T04:33:00,machine-04,30.839,56.967,4.939,1.869
2026-09-01T04:34:00,machine-04,31.167,56.689,4.804,1.14
2026-09-01T04:35:00,machine-04,30.775,57.197,4.693,1.505
2026-09-01T04:36:00,machine-04,31.249,56.504,4.818,1.456
2026-09-01T04:37:00,machine-04,31.507,56.315,4.727,0.992
2026-09-01T04:38:00,machine-04,31.262,56.445,4.638,0.856
2026-09-01T04:39:00,machine-04,30.452,57.479,4.634,0.643
2026-09-01T04:40:00,machine-04,29.865,58.269,4.304,0.639
2026-09-01T04:41:00,machine-04,29.833,58.081,4.318,1.885
2026-09-01T04:42:00,machine-04,29.914,58.014,4.497,2.679
2026-09-01T04:43:00,machine-04,30.599,57.126,4.664,2.824
2026-09-01T04:44:00,machine-04,30.259,57.645,4.962,1.78
2026-09-01T04:45:00,machine-04,28.721,59.501,4.84,0.808
2026-09-01T04:46:00,machine-04,27.951,60.374,4.763,1.158
2026-09-01T04:47:00,machine-04,27.445,60.978,4.739,2.416
2026-09-01T04:48:00,machine-04,28.104,60.149,5.047,2.938
2026-09-01T04:49:00,machine-04,26.795,61.924,5.148,1.551
2026-09-01T04:50:00,machine-04,25.594,63.305,5.097,1.194
2026-09-01T04:51:00,machine-04,24.481,64.727,4.825,0.783
2026-09-01T04:52:00,machine-04,22.875,66.569,4.458,0.567
2026-09-01T04:53:00,machine-04,21.396,68.313,4.293,0.775
2026-09-01T04:54:00,machine-04,21.456,68.156,4.402,1.738
2026-09-01T04:55:00,machine-04,21.872,67.797,4.42,1.629
2026-09-01T04:56:00,machine-04,21.926,67.804,4.583,0.994
2026-09-01T04:57:00,machine-04,22.401,67.125,4.635,0.843
2026-09-01T04:58:00,machine-04,22.746,66.512,4.573,0.645
2026-09-01T04:59:00,machine-04,22.983,66.401,4.188,0.594
2026-09-01T05:00:00,machine-04,23.283,65.968,4.177,0.729
2026-09-01T05:01:00,machine-04,23.775,65.58,4.26,0.755
2026-09-01T05:02:00,machine-04,23.721,65.597,4.514,1.57
2026-09-01T05:03:00,machine-04,25.691,63.121,4.743,3.813
2026-09-01T05:04:00,machine-04,28.307,60.093,5.254,3.123
2026-09-01T05:05:00,machine-04,29.449,58.736,5.153,1.297
2026-09-01T05:06:00,machine-04,31.204,56.866,4.964,2.118
2026-09-01T05:07:00,machine-04,32.459,54.876,4.902,1.548
2026-09-01T05:08:00,machine-04,32.69,54.665,4.837,1.532
2026-09-01T05:09:00,machine-04,32.701,54.786,4.745,0.872
2026-09-01T05:10:00,machine-04,32.352,55.061,4.61,1.726
2026-09-01T05:11:00,machine-04,32.011,55.74,4.612,1.29
2026-09-01T05:12:00,machine-04,32.006,55.576,4.503,1.53
2026-09-01T05:13:00,machine-04,32.091,55.685,4.81,2.899
2026-09-01T05:14:00,machine-04,32.313,55.316,5.155,3.094
2026-09-01T05:15:00,machine-04,32.811,54.524,5.479,5.441
2026-09-01T05:16:00,machine-04,34.035,53.157,5.88,5.503
2026-09-01T05:17:00,machine-04,34.33,52.79,6.059,4.396
2026-09-01T05:18:00,machine-04,33.813,53.534,6.146,4.139
2026-09-01T05:19:00,machine-04,34.147,52.884,6.071,4.97
2026-09-01T05:20:00,machine-04,34.802,52.243,5.966,4.831
2026-09-01T05:21:00,machine-04,34.481,52.586,5.992,3.803
2026-09-01T05:22:00,machine-04,33.727,53.53,5.806,3.576
2026-09-01T05:23:00,machine-04,33.168,54.169,5.814,3.521
2026-09-01T05:24:00,machine-04,32.934,54.4,5.746,5.072
2026-09-01T05:25:00,machine-04,33.74,53.606,5.784,4.799
2026-09-01T05:26:00,machine-04,33.596,53.679,5.843,3.777
2026-09-01T05:27:00,machine-04,34.192,52.887,5.965,4.866
2026-09-01T05:28:00,machine-04,34.78,52.217,5.867,3.949
2026-09-01T05:29:00,machine-04,34.838,52.089,5.739,3.539
2026-09-01T05:30:00,machine-04,35.109,51.659,5.698,3.665
2026-09-01T05:31:00,machine-04,35.938,50.907,5.724,4.147
2026-09-01T05:32:00,machine-04,36.912,49.837,5.65,2.949
2026-09-01T05:33:00,machine-04,37.556,49.091,5.492,3.928
2026-09-01T05:34:00,machine-04,39.227,46.773,5.794,5.61
2026-09-01T05:35:00,machine-04,41.09,44.569,5.892,5.097
2026-09-01T05:36:00,machine-04,42.332,43.188,5.905,5.558
2026-09-01T05:37:00,machine-04,42.833,42.406,5.84,5.494
2026-09-01T05:38:00,machine-04,43.898,41.293,6.049,6.172
2026-09-01T05:39:00,machine-04,44.466,40.699,6.192,5.973
2026-09-01T05:40:00,machine-04,45.22,39.755,6.316,5.941
2026-09-01T05:41:00,machine-04,45.774,39.165,6.302,5.598
2026-09-01T05:42:00,machine-04,44.194,41.081,6.224,3.26
2026-09-01T05:43:00,machine-04,42.244,43.597,5.926,2.789
2026-09-01T05:44:00,machine-04,39.955,46.06,5.652,1.457
2026-09-01T05:45:00,machine-04,36.742,49.906,5.175,0.785
2026-09-01T05:46:00,machine-04,34.021,53.239,4.923,1.771
2026-09-01T05:47:00,machine-04,33.306,54.07,4.988,2.671
2026-09-01T05:48:00,machine-04,32.604,54.83,4.878,1.514
2026-09-01T05:49:00,machine-04,30.713,57.214,4.617,0.782
2026-09-01T05:50:00,machine-04,28.094,60.302,4.456,0.603
2026-09-01T05:51:00,machine-04,26.17,62.452,4.47,1.211
2026-09-01T05:52:00,machine-04,25.228,63.721,4.635,2.026
2026-09-01T05:53:00,machine-04,24.935,64.152,4.874,1.562
2026-09-01T05:54:00,machine-04,23.941,65.326,4.797,0.911
2026-09-01T05:55:00,machine-04,22.589,67.093,4.708,0.728
2026-09-01T05:56:00,machine-04,22.253,67.031,4.658,1.495
2026-09-01T05:57:00,machine-04,23.582,65.625,4.925,3.644
2026-09-01T05:58:00,machine-04,25.128,63.729,5.118,3.004
2026-09-01T05:59:00,machine-04,26.785,62.024,5.29,3.837
2026-09-01T06:00:00,machine-04,28.669,59.664,5.438,3.027
2026-09-01T06:01:00,machine-04,30.53,57.333,5.587,4.972
2026-09-01T06:02:00,machine-04,33.463,53.798,5.878,5.452
2026-09-01T06:03:00,machine-04,35.696,51.179,5.854,5.338
2026-09-01T06:04:00,machine-04,37.122,49.422,5.727,3.517
2026-09-01T06:05:00,machine-04,36.824,49.912,5.383,1.502
2026-09-01T06:06:00,machine-04,35.25,51.708,4.846,0.783
2026-09-01T06:07:00,machine-04,34.497,52.592,4.699,0.796
2026-09-01T06:08:00,machine-04,33.682,53.873,4.504,1.08
2026-09-01T06:09:00,machine-04,34.128,53.136,4.478,2.05
2026-09-01T06:10:00,machine-04,34.223,52.899,4.715,1.63
2026-09-01T06:11:00,machine-04,33.768,53.362,4.709,1.52
2026-09-01T06:12:00,machine-04,32.531,55.078,4.635,1.051
2026-09-01T06:13:00,machine-04,30.874,56.962,4.498,0.803
2026-09-01T06:14:00,machine-04,29.901,58.104,4.581,2.61
2026-09-01T06:15:00,machine-04,31.068,56.474,5.062,5.163
2026-09-01T06:16:00,machine-04,33.121,54.23,5.531,4.768
2026-09-01T06:17:00,machine-04,34.045,53.289,5.794,3.27
2026-09-01T06:18:00,machine-04,33.112,54.302,5.807,3.258
2026-09-01T06:19:00,machine-04,33.655,53.545,5.932,5.365
2026-09-01T06:20:00,machine-04,34.237,52.974,6.175,5.968
2026-09-01T06:21:00,machine-04,34.906,52.173,6.335,5.988
2026-09-01T06:22:00,machine-04,35.282,51.539,6.037,3.454
2026-09-01T06:23:00,machine-04,34.271,52.905,5.723,3.896
2026-09-01T06:24:00,machine-04,34.226,52.845,5.813,5.156
2026-09-01T06:25:00,machine-04,34.654,52.45,5.991,5.305
2026-09-01T06:26:00,machine-04,34.839,52.16,6.083,5.193
2026-09-01T06:27:00,machine-04,34.965,52.142,6.14,5.47
2026-09-01T06:28:00,machine-04,35.808,51.024,6.31,5.278
2026-09-01T06:29:00,machine-04,36.346,50.187,6.021,2.938
2026-09-01T06:30:00,machine-04,36.742,49.921,5.752,3.785
2026-09-01T06:31:00,machine-04,37.016,49.596,5.52,2.737
2026-09-01T06:32:00,machine-04,36.937,49.69,5.46,4.215
2026-09-01T06:33:00,machine-04,37.307,49.214,5.645,5.195
2026-09-01T06:34:00,machine-04,38.685,47.576,5.727,4.916
2026-09-01T06:35:00,machine-04,40.574,45.371,5.992,5.789
2026-09-01T06:36:00,machine-04,41.298,44.378,6.113,3.639
2026-09-01T06:37:00,machine-04,40.939,44.807,5.702,2.855
2026-09-01T06:38:00,machine-04,41.027,44.808,5.514,3.102
2026-09-01T06:39:00,machine-04,41.179,44.668,5.695,4.271
2026-09-01T06:40:00,machine-04,41.351,44.48,5.56,4.112
2026-09-01T06:41:00,machine-04,40.773,45.153,5.653,4.614
2026-09-01T06:42:00,machine-04,41.505,44.259,6.047,5.86
2026-09-01T06:43:00,machine-04,41.653,44.166,6.094,4.985
2026-09-01T06:44:00,machine-04,41.604,44.091,6.152,5.883
2026-09-01T06:45:00,machine-04,42.001,43.361,6.246,4.735
2026-09-01T06:46:00,machine-04,41.253,44.614,6.309,5.799
2026-09-01T06:47:00,machine-04,39.946,46.174,6.209,3.472
2026-09-01T06:48:00,machine-04,37.289,49.222,5.567,1.64
2026-09-01T06:49:00,machine-04,34.947,51.959,5.277,2.053
2026-09-01T06:50:00,machine-04,33.631,53.486,5.215,2.979
2026-09-01T06:51:00,machine-04,32.508,54.987,5.369,2.54
2026-09-01T06:52:00,machine-04,31.527,56.208,5.528,2.736
2026-09-01T06:53:00,machine-04,30.431,57.519,5.543,1.834
2026-09-01T06:54:00,machine-04,28.419,59.847,5.291,1.304
2026-09-01T06:55:00,machine-04,27.054,61.592,5.186,1.3
2026-09-01T06:56:00,machine-04,26.258,62.559,5.099,1.247
2026-09-01T06:57:00,machine-04,25.424,63.487,4.817,0.774
2026-09-01T06:58:00,machine-04,24.99,63.958,4.657,0.607
2026-09-01T06:59:00,machine-04,24.985,63.868,4.769,1.23
2026-09-01T07:00:00,machine-04,25.757,63.01,4.909,1.025
2026-09-01T07:01:00,machine-04,25.502,63.107,4.704,0.69
2026-09-01T07:02:00,machine-04,26.39,62.556,4.496,1.422
2026-09-01T07:03:00,machine-04,27.211,61.506,4.446,0.62
2026-09-01T07:04:00,machine-04,27.839,60.642,4.413,0.599
2026-09-01T07:05:00,machine-04,28.405,59.996,4.299,0.981
2026-09-01T07:06:00,machine-04,29.102,58.926,4.245,1.099
2026-09-01T07:07:00,machine-04,29.617,58.457,4.427,2.026
2026-09-01T07:08:00,machine-04,30.376,57.352,4.792,2.268
2026-09-01T07:09:00,machine-04,30.337,57.643,4.809,0.915
2026-09-01T07:10:00,machine-04,29.817,58.249,4.696,0.688
2026-09-01T07:11:00,machine-04,29.041,59.194,4.412,0.588
2026-09-01T07:12:00,machine-04,28.753,59.447,4.381,1.763
2026-09-01T07:13:00,machine-04,29.948,58.25,4.666,3.011
2026-09-01T07:14:00,machine-04,30.825,56.833,4.894,2.783
2026-09-01T07:15:00,machine-04,30.237,57.842,4.817,1.605
2026-09-01T07:16:00,machine-04,29.208,58.789,4.835,1.227
2026-09-01T07:17:00,machine-04,27.771,60.814,4.702,0.583
2026-09-01T07:18:00,machine-04,26.176,62.575,4.54,0.59
2026-09-01T07:19:00,machine-04,24.831,64.138,4.282,0.7
2026-09-01T07:20:00,machine-04,23.078,66.432,4.169,0.685
2026-09-01T07:21:00,machine-04,22.112,67.368,4.312,0.911
2026-09-01T07:22:00,machine-04,22.116,67.447,4.336,1.689
2026-09-01T07:23:00,machine-04,22.616,66.787,4.55,3.054
2026-09-01T07:24:00,machine-04,23.443,65.888,4.941,2.478
2026-09-01T07:25:00,machine-04,24.51,64.655,4.886,1.613
2026-09-01T07:26:00,machine-04,25.306,63.593,4.829,3.076
2026-09-01T07:27:00,machine-04,26.794,62.111,5.081,2.352
2026-09-01T07:28:00,machine-04,27.803,60.646,5.163,2.719
2026-09-01T07:29:00,machine-04,28.83,59.303,5.231,2.536
2026-09-01T07:30:00,machine-04,29.401,58.809,5.393,2.35
2026-09-01T07:31:00,machine-04,30.607,57.422,5.505,3.158
2026-09-01T07:32:00,machine-04,32.669,54.912,5.648,4.166
2026-09-01T07:33:00,machine-04,34.822,52.117,5.721,4.213
2026-09-01T07:34:00,machine-04,36.94,49.694,5.865,5.108
2026-09-01T07:35:00,machine-04,38.55,47.789,6.017,4.497
2026-09-01T07:36:00,machine-04,38.497,47.803,5.769,2.926
2026-09-01T07:37:00,machine-04,37.641,48.73,5.386,1.384
2026-09-01T07:38:00,machine-04,36.357,50.296,5.026,0.871
